id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
112306316,"",5,723,ORBl,"Orbital area, lateral part",378-929,0.31655744399999997,"[{""id""=>184, ""abbreviation""=>""FRP"", ""name""=>""Frontal pole, cerebral cortex"", ""color""=>""268F45""}, {""id""=>723, ""abbreviation""=>""ORBl"", ""name""=>""Orbital area, lateral part"", ""color""=>""248A5E""}, {""id""=>746, ""abbreviation""=>""ORBvl"", ""name""=>""Orbital area, ventrolateral part"", ""color""=>""248A5E""}]",M,C57BL/6J,15.9424966848,248a5e,,"[2790, 2980, 7050]",false,http://connectivity.brain-map.org/projection/experiment/112306316
165975096,Erbb4-T2A-CreERT2,5,749,VTA,Ventral tegmental area,Erbb4-2A-CreERT2-D-5702,0.9523386964,"[{""id""=>12, ""abbreviation""=>""IF"", ""name""=>""Interfascicular nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>100, ""abbreviation""=>""IPN"", ""name""=>""Interpeduncular nucleus"", ""color""=>""FFA6FF""}, {""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>197, ""abbreviation""=>""RL"", ""name""=>""Rostral linear nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>591, ""abbreviation""=>""CLI"", ""name""=>""Central linear nucleus raphe"", ""color""=>""FFA6FF""}, {""id""=>749, ""abbreviation""=>""VTA"", ""name""=>""Ventral tegmental area"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>975, ""abbreviation""=>""EW"", ""name""=>""Edinger-Westphal nucleus"", ""color""=>""FF90FF""}, {""id""=>549009211, ""abbreviation""=>""MA3"", ""name""=>""Medial accesory oculomotor nucleus"", ""color""=>""FF90FF""}, {""id""=>607344830, ""abbreviation""=>""PN"", ""name""=>""Paranigral nucleus"", ""color""=>""FF90FF""}]",M,C57BL/6J,15.847338528,ff90ff,,"[8230, 5110, 5560]",false,http://connectivity.brain-map.org/projection/experiment/165975096
181598954,Gpr26-Cre_KO250,5,993,MOs,Secondary motor area,Gpr26-Cre-35,0.391166216,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",15.759470003199999,1f9d5a,,"[3430, 1690, 7360]",false,http://connectivity.brain-map.org/projection/experiment/181598954
112952510,"",5,993,MOs,Secondary motor area,378-1085,0.2878095948,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,15.4243884032,1f9d5a,,"[3430, 2280, 6210]",false,http://connectivity.brain-map.org/projection/experiment/112952510
286482701,Rbp4-Cre_KL100,5,48,ACAv,"Anterior cingulate area, ventral part",Rbp4-Cre_KL100-287,0.2290490888,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>48, ""abbreviation""=>""ACAv"", ""name""=>""Anterior cingulate area, ventral part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,C57BL/6J,15.402447065599999,40a666,,"[3910, 1950, 6000]",false,http://connectivity.brain-map.org/projection/experiment/286482701
113036264,"",5,672,CP,Caudoputamen,378-1092,0.5539385712,"[{""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>677, ""abbreviation""=>""VISC"", ""name""=>""Visceral area"", ""color""=>""11AD83""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",M,C57BL/6J,15.3188925792,98d6f9,,"[5810, 4780, 9800]",false,http://connectivity.brain-map.org/projection/experiment/113036264
263106036,Rbp4-Cre_KL100,5,972,PL,Prelimbic area,Rbp4-Cre_KL100-222,0.391319397658643,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>44, ""abbreviation""=>""ILA"", ""name""=>""Infralimbic area"", ""color""=>""59B363""}, {""id""=>731, ""abbreviation""=>""ORBm"", ""name""=>""Orbital area, medial part"", ""color""=>""248A5E""}, {""id""=>972, ""abbreviation""=>""PL"", ""name""=>""Prelimbic area"", ""color""=>""2FA850""}]",M,"",15.2599293504,2fa850,,"[3480, 3440, 6280]",false,http://connectivity.brain-map.org/projection/experiment/263106036
112596790,"",5,104,AId,"Agranular insular area, dorsal part",378-1006,0.3978940336,"[{""id""=>104, ""abbreviation""=>""AId"", ""name""=>""Agranular insular area, dorsal part"", ""color""=>""219866""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",M,C57BL/6J,15.169986361600001,219866,,"[3620, 4540, 8780]",false,http://connectivity.brain-map.org/projection/experiment/112596790
266176167,Trib2-F2A-CreERT2,5,993,MOs,Secondary motor area,Trib2-2A-CreERT2-D-3233,0.32509641920000004,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,B6.129,15.1678962176,1f9d5a,,"[3620, 1950, 7510]",false,http://connectivity.brain-map.org/projection/experiment/266176167
263242463,Rbp4-Cre_KL100,5,993,MOs,Secondary motor area,Rbp4-Cre_KL100-223,0.2369332672,"[{""id""=>184, ""abbreviation""=>""FRP"", ""name""=>""Frontal pole, cerebral cortex"", ""color""=>""268F45""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",14.824810291199999,1f9d5a,,"[2230, 2520, 7370]",false,http://connectivity.brain-map.org/projection/experiment/263242463
180718587,"",5,369,SSp-ul,"Primary somatosensory area, upper limb",378-1814,0.9984581824,"[{""id""=>337, ""abbreviation""=>""SSp-ll"", ""name""=>""Primary somatosensory area, lower limb"", ""color""=>""188064""}, {""id""=>369, ""abbreviation""=>""SSp-ul"", ""name""=>""Primary somatosensory area, upper limb"", ""color""=>""188064""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,14.6890895424,188064,,"[5950, 2080, 7500]",false,http://connectivity.brain-map.org/projection/experiment/180718587
267540168,Fezf1-T2A-dCre,5,693,VMH,Ventromedial hypothalamic nucleus,Fezf1-2A-DD-Cre-D-669,0.45854845672452704,"[{""id""=>118, ""abbreviation""=>""PVi"", ""name""=>""Periventricular hypothalamic nucleus, intermediate part"", ""color""=>""FF5D50""}, {""id""=>223, ""abbreviation""=>""ARH"", ""name""=>""Arcuate hypothalamic nucleus"", ""color""=>""FF5D50""}, {""id""=>614, ""abbreviation""=>""TU"", ""name""=>""Tuberal nucleus"", ""color""=>""F2483B""}, {""id""=>693, ""abbreviation""=>""VMH"", ""name""=>""Ventromedial hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>830, ""abbreviation""=>""DMH"", ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""color""=>""FF5547""}]",F,B6.129,14.5286141504,ff4c3e,,"[6690, 6350, 6460]",false,http://connectivity.brain-map.org/projection/experiment/267540168
287995889,Efr3a-Cre_NO108,5,993,MOs,Secondary motor area,Efr3a-Cre_NO108-79,0.47414410960000003,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,FVB.CD1(ICR),14.462215308800001,1f9d5a,,"[4280, 2630, 6630]",false,http://connectivity.brain-map.org/projection/experiment/287995889
112514915,"",5,378,SSs,Supplemental somatosensory area,378-965,0.30266741399999997,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}, {""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}]",M,C57BL/6J,14.383786144,188064,,"[6530, 3220, 9270]",false,http://connectivity.brain-map.org/projection/experiment/112514915
113935990,"",5,319,BMA,Basomedial amygdalar nucleus,378-1152,0.7954794848000001,"[{""id""=>295, ""abbreviation""=>""BLA"", ""name""=>""Basolateral amygdalar nucleus"", ""color""=>""9DE79C""}, {""id""=>319, ""abbreviation""=>""BMA"", ""name""=>""Basomedial amygdalar nucleus"", ""color""=>""84EA81""}, {""id""=>403, ""abbreviation""=>""MEA"", ""name""=>""Medial amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>536, ""abbreviation""=>""CEA"", ""name""=>""Central amygdalar nucleus"", ""color""=>""80C0E2""}, {""id""=>639, ""abbreviation""=>""COAa"", ""name""=>""Cortical amygdalar area, anterior part"", ""color""=>""61E7B7""}, {""id""=>647, ""abbreviation""=>""COAp"", ""name""=>""Cortical amygdalar area, posterior part"", ""color""=>""61E7B7""}, {""id""=>780, ""abbreviation""=>""PA"", ""name""=>""Posterior amygdalar nucleus"", ""color""=>""97EC93""}, {""id""=>1105, ""abbreviation""=>""IA"", ""name""=>""Intercalated amygdalar nucleus"", ""color""=>""80C0E2""}]",M,C57BL/6J,14.3377752224,84ea81,,"[6680, 6220, 8270]",false,http://connectivity.brain-map.org/projection/experiment/113935990
181895006,Slc17a6-IRES-Cre,5,362,MD,Mediodorsal nucleus of thalamus,Slc17a6-IRES-Cre-3316,0.44157863119999996,"[{""id""=>64, ""abbreviation""=>""AD"", ""name""=>""Anterodorsal nucleus"", ""color""=>""FF909F""}, {""id""=>155, ""abbreviation""=>""LD"", ""name""=>""Lateral dorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>186, ""abbreviation""=>""LH"", ""name""=>""Lateral habenula"", ""color""=>""FF909F""}, {""id""=>255, ""abbreviation""=>""AV"", ""name""=>""Anteroventral nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>483, ""abbreviation""=>""MH"", ""name""=>""Medial habenula"", ""color""=>""FF909F""}, {""id""=>575, ""abbreviation""=>""CL"", ""name""=>""Central lateral nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}]",M,B6.129,14.2983211378,ff909f,,"[6250, 3800, 6440]",false,http://connectivity.brain-map.org/projection/experiment/181895006
141603190,"",5,993,MOs,Secondary motor area,378-1351,0.1705569068,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,14.1688083264,1f9d5a,,"[4180, 2160, 6300]",false,http://connectivity.brain-map.org/projection/experiment/141603190
299783689,Cux2-IRES-Cre,5,104,AId,"Agranular insular area, dorsal part",Cux2-IRES-Cre-132732,0.6950145888,"[{""id""=>104, ""abbreviation""=>""AId"", ""name""=>""Agranular insular area, dorsal part"", ""color""=>""219866""}, {""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>119, ""abbreviation""=>""AIv"", ""name""=>""Agranular insular area, ventral part"", ""color""=>""219866""}, {""id""=>345, ""abbreviation""=>""SSp-m"", ""name""=>""Primary somatosensory area, mouth"", ""color""=>""188064""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",F,B6.129,14.109204491199998,219866,,"[4420, 4070, 9060]",false,http://connectivity.brain-map.org/projection/experiment/299783689
263785543,Slc17a6-IRES-Cre,5,930,PF,Parafascicular nucleus,Slc17a6-IRES-Cre-3532,0.6359556336,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>414, ""abbreviation""=>""SPFm"", ""name""=>""Subparafascicular nucleus, magnocellular part"", ""color""=>""FF8084""}, {""id""=>422, ""abbreviation""=>""SPFp"", ""name""=>""Subparafascicular nucleus, parvicellular part"", ""color""=>""FF8084""}, {""id""=>741, ""abbreviation""=>""VPMpc"", ""name""=>""Ventral posteromedial nucleus of the thalamus, parvicellular part"", ""color""=>""FF8084""}, {""id""=>749, ""abbreviation""=>""VTA"", ""name""=>""Ventral tegmental area"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>930, ""abbreviation""=>""PF"", ""name""=>""Parafascicular nucleus"", ""color""=>""FF909F""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}]",M,B6.129,14.033810739200002,ff909f,,"[7780, 3640, 6290]",false,http://connectivity.brain-map.org/projection/experiment/263785543
181058463,"",5,978,PGRNl,"Paragigantocellular reticular nucleus, lateral part",378-1834,0.9584429792,"[{""id""=>83, ""abbreviation""=>""IO"", ""name""=>""Inferior olivary complex"", ""color""=>""FFB3D9""}, {""id""=>135, ""abbreviation""=>""AMB"", ""name""=>""Nucleus ambiguus"", ""color""=>""FFB3D9""}, {""id""=>136, ""abbreviation""=>""IRN"", ""name""=>""Intermediate reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>235, ""abbreviation""=>""LRN"", ""name""=>""Lateral reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>307, ""abbreviation""=>""MARN"", ""name""=>""Magnocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>661, ""abbreviation""=>""VII"", ""name""=>""Facial motor nucleus"", ""color""=>""FFB3D9""}, {""id""=>852, ""abbreviation""=>""PARN"", ""name""=>""Parvicellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>978, ""abbreviation""=>""PGRNl"", ""name""=>""Paragigantocellular reticular nucleus, lateral part"", ""color""=>""FFB3D9""}, {""id""=>1048, ""abbreviation""=>""GRN"", ""name""=>""Gigantocellular reticular nucleus"", ""color""=>""FFB3D9""}, {""id""=>1069, ""abbreviation""=>""PPY"", ""name""=>""Parapyramidal nucleus"", ""color""=>""FFB3D9""}]",M,C57BL/6J,13.9438746496,ffb3d9,,"[11260, 6950, 6760]",false,http://connectivity.brain-map.org/projection/experiment/181058463
264319363,Esr1-2A-Cre,5,693,VMH,Ventromedial hypothalamic nucleus,Esr1-2A-Cre-209,0.8172188640000001,"[{""id""=>1, ""abbreviation""=>""TMv"", ""name""=>""Tuberomammillary nucleus, ventral part"", ""color""=>""FF4C3E""}, {""id""=>173, ""abbreviation""=>""RCH"", ""name""=>""Retrochiasmatic area"", ""color""=>""F2483B""}, {""id""=>223, ""abbreviation""=>""ARH"", ""name""=>""Arcuate hypothalamic nucleus"", ""color""=>""FF5D50""}, {""id""=>614, ""abbreviation""=>""TU"", ""name""=>""Tuberal nucleus"", ""color""=>""F2483B""}, {""id""=>693, ""abbreviation""=>""VMH"", ""name""=>""Ventromedial hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>830, ""abbreviation""=>""DMH"", ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""color""=>""FF5547""}, {""id""=>894, ""abbreviation""=>""RSPagl"", ""name""=>""Retrosplenial area, lateral agranular part"", ""color""=>""1AA698""}, {""id""=>1004, ""abbreviation""=>""PMv"", ""name""=>""Ventral premammillary nucleus"", ""color""=>""FF4C3E""}]",M,B6.129,13.7326079744,ff4c3e,,"[6650, 6220, 6510]",false,http://connectivity.brain-map.org/projection/experiment/264319363
142654100,"",5,918,ENTl,"Entorhinal area, lateral part",378-1357,0.16780634079999998,"[{""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>895, ""abbreviation""=>""ECT"", ""name""=>""Ectorhinal area"", ""color""=>""0D9F91""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>922, ""abbreviation""=>""PERI"", ""name""=>""Perirhinal area"", ""color""=>""0E9684""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}]",M,C57BL/6J,13.6239404,32b825,,"[9400, 3440, 9930]",false,http://connectivity.brain-map.org/projection/experiment/142654100
180674463,"",5,88,AHN,Anterior hypothalamic nucleus,378-1837,1.3995057952973,"[{""id""=>30, ""abbreviation""=>""PVa"", ""name""=>""Periventricular hypothalamic nucleus, anterior part"", ""color""=>""FF5D50""}, {""id""=>38, ""abbreviation""=>""PVH"", ""name""=>""Paraventricular hypothalamic nucleus"", ""color""=>""FF5D50""}, {""id""=>63, ""abbreviation""=>""PVHd"", ""name""=>""Paraventricular hypothalamic nucleus, descending division"", ""color""=>""FF4C3E""}, {""id""=>88, ""abbreviation""=>""AHN"", ""name""=>""Anterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>118, ""abbreviation""=>""PVi"", ""name""=>""Periventricular hypothalamic nucleus, intermediate part"", ""color""=>""FF5D50""}, {""id""=>133, ""abbreviation""=>""PVpo"", ""name""=>""Periventricular hypothalamic nucleus, preoptic part"", ""color""=>""FF5547""}, {""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>347, ""abbreviation""=>""SBPV"", ""name""=>""Subparaventricular zone"", ""color""=>""FF5547""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}, {""id""=>515, ""abbreviation""=>""MPN"", ""name""=>""Medial preoptic nucleus"", ""color""=>""FF4C3E""}, {""id""=>523, ""abbreviation""=>""MPO"", ""name""=>""Medial preoptic area"", ""color""=>""FF5547""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>576073704, ""abbreviation""=>""PeF"", ""name""=>""Perifornical nucleus"", ""color""=>""F2483B""}]",M,C57BL/6J,13.612928806400001,ff4c3e,,"[6250, 6200, 6520]",false,http://connectivity.brain-map.org/projection/experiment/180674463
168162771,Rbp4-Cre_KL100,5,993,MOs,Secondary motor area,Rbp4-Cre-130,0.3059074508,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",13.4785788032,1f9d5a,,"[4380, 2540, 6710]",false,http://connectivity.brain-map.org/projection/experiment/168162771
232311959,Rbp4-Cre_KL100,5,918,ENTl,"Entorhinal area, lateral part",Rbp4-Cre_KL100-213,0.19248913039999999,"[{""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}]",F,C57BL/6J,13.2780300352,32b825,,"[9610, 3100, 9690]",false,http://connectivity.brain-map.org/projection/experiment/232311959
278510903,Ppp1r17-Cre_NL146,5,149,PVT,Paraventricular nucleus of the thalamus,Ppp1r17-Cre_NL146-3919,0.31986268019999997,"[{""id""=>15, ""abbreviation""=>""PT"", ""name""=>""Parataenial nucleus"", ""color""=>""FF909F""}, {""id""=>149, ""abbreviation""=>""PVT"", ""name""=>""Paraventricular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>599, ""abbreviation""=>""CM"", ""name""=>""Central medial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>1120, ""abbreviation""=>""IAM"", ""name""=>""Interanteromedial nucleus of the thalamus"", ""color""=>""FF909F""}]",M,FVB.CD1(ICR),13.170407846400002,ff909f,,"[5590, 4520, 5370]",false,http://connectivity.brain-map.org/projection/experiment/278510903
